v1	V(vout)
3.609999999999967e+00	3.611426e+00
3.619999999999967e+00	3.621361e+00
3.629999999999967e+00	3.631295e+00
3.639999999999966e+00	3.641229e+00
3.649999999999966e+00	3.651163e+00
3.659999999999966e+00	3.661097e+00
3.669999999999966e+00	3.671030e+00
3.679999999999966e+00	3.680964e+00
3.689999999999965e+00	3.690897e+00
3.699999999999965e+00	3.700829e+00
3.709999999999965e+00	3.710762e+00
3.719999999999965e+00	3.720694e+00
3.729999999999964e+00	3.730626e+00
3.739999999999964e+00	3.740558e+00
3.749999999999964e+00	3.750490e+00
3.759999999999964e+00	3.760422e+00
3.769999999999964e+00	3.770353e+00
3.779999999999963e+00	3.780284e+00
3.789999999999963e+00	3.790215e+00
3.799999999999963e+00	3.800145e+00
3.809999999999963e+00	3.810075e+00
3.819999999999963e+00	3.820005e+00
3.829999999999962e+00	3.829935e+00
3.839999999999962e+00	3.839865e+00
3.849999999999962e+00	3.849794e+00
3.859999999999962e+00	3.859723e+00
3.869999999999961e+00	3.869652e+00
3.879999999999961e+00	3.879580e+00
3.889999999999961e+00	3.889509e+00
3.899999999999961e+00	3.899437e+00
3.909999999999961e+00	3.909365e+00
3.919999999999960e+00	3.919292e+00
3.929999999999960e+00	3.929219e+00
3.939999999999960e+00	3.939147e+00
3.949999999999960e+00	3.949073e+00
3.959999999999960e+00	3.959000e+00
3.969999999999959e+00	3.968926e+00
3.979999999999959e+00	3.978852e+00
3.989999999999959e+00	3.988777e+00
3.999999999999959e+00	3.998703e+00
4.009999999999959e+00	4.008628e+00
4.019999999999959e+00	4.018553e+00
4.029999999999959e+00	4.028477e+00
4.039999999999958e+00	4.038401e+00
4.049999999999958e+00	4.048325e+00
4.059999999999958e+00	4.058249e+00
4.069999999999958e+00	4.068172e+00
4.079999999999957e+00	4.078095e+00
4.089999999999957e+00	4.088018e+00
4.099999999999957e+00	4.097940e+00
4.109999999999957e+00	4.107862e+00
4.119999999999957e+00	4.117784e+00
4.129999999999956e+00	4.127706e+00
4.139999999999956e+00	4.137627e+00
4.149999999999956e+00	4.147547e+00
4.159999999999956e+00	4.157468e+00
4.169999999999956e+00	4.167388e+00
4.179999999999955e+00	4.177308e+00
4.189999999999955e+00	4.187227e+00
4.199999999999955e+00	4.197146e+00
4.209999999999955e+00	4.207065e+00
4.219999999999954e+00	4.216984e+00
4.229999999999954e+00	4.226902e+00
4.239999999999954e+00	4.236820e+00
4.249999999999954e+00	4.246737e+00
4.259999999999954e+00	4.256654e+00
4.269999999999953e+00	4.266571e+00
4.279999999999953e+00	4.276487e+00
4.289999999999953e+00	4.286403e+00
4.299999999999953e+00	4.296318e+00
4.309999999999953e+00	4.306233e+00
4.319999999999952e+00	4.316148e+00
4.329999999999952e+00	4.326062e+00
4.339999999999952e+00	4.335976e+00
4.349999999999952e+00	4.345890e+00
4.359999999999951e+00	4.355803e+00
4.369999999999951e+00	4.365716e+00
4.379999999999951e+00	4.375628e+00
4.389999999999951e+00	4.385539e+00
4.399999999999951e+00	4.395450e+00
4.409999999999950e+00	4.405361e+00
4.419999999999950e+00	4.415270e+00
4.429999999999950e+00	4.425179e+00
4.439999999999950e+00	4.435088e+00
4.449999999999950e+00	4.444995e+00
4.459999999999949e+00	4.454901e+00
4.469999999999949e+00	4.464806e+00
4.479999999999949e+00	4.474707e+00
4.489999999999949e+00	4.484605e+00
4.499999999999948e+00	4.494499e+00
4.509999999999948e+00	4.504385e+00
4.519999999999948e+00	4.514260e+00
4.529999999999948e+00	4.524122e+00
4.539999999999948e+00	4.533964e+00
4.549999999999947e+00	4.543782e+00
4.559999999999947e+00	4.553568e+00
4.569999999999947e+00	4.563314e+00
4.579999999999947e+00	4.573011e+00
4.589999999999947e+00	4.582651e+00
4.599999999999946e+00	4.592222e+00
4.609999999999946e+00	4.601718e+00
4.619999999999946e+00	4.611131e+00
4.629999999999946e+00	4.620453e+00
4.639999999999946e+00	4.629678e+00
4.649999999999945e+00	4.638801e+00
4.659999999999945e+00	4.647814e+00
4.669999999999945e+00	4.656713e+00
4.679999999999945e+00	4.665493e+00
4.689999999999944e+00	4.674150e+00
4.699999999999944e+00	4.682681e+00
4.709999999999944e+00	4.691083e+00
4.719999999999944e+00	4.699356e+00
4.729999999999944e+00	4.707498e+00
4.739999999999943e+00	4.715508e+00
4.749999999999943e+00	4.723387e+00
4.759999999999943e+00	4.731134e+00
4.769999999999943e+00	4.738750e+00
4.779999999999943e+00	4.746236e+00
4.789999999999942e+00	4.753592e+00
4.799999999999942e+00	4.760820e+00
4.809999999999942e+00	4.767920e+00
4.819999999999942e+00	4.774894e+00
4.829999999999941e+00	4.781743e+00
4.839999999999941e+00	4.788468e+00
4.849999999999941e+00	4.795072e+00
4.859999999999941e+00	4.801556e+00
4.869999999999941e+00	4.807920e+00
4.879999999999940e+00	4.814167e+00
4.889999999999940e+00	4.820299e+00
4.899999999999940e+00	4.826317e+00
4.909999999999940e+00	4.832222e+00
4.919999999999940e+00	4.838017e+00
4.929999999999939e+00	4.843701e+00
4.939999999999939e+00	4.849278e+00
4.949999999999939e+00	4.854750e+00
4.959999999999939e+00	4.860116e+00
4.969999999999938e+00	4.865378e+00
4.979999999999938e+00	4.870539e+00
4.989999999999938e+00	4.875598e+00
5.000000000000000e+00	4.880558e+00
