v1	V(vout)
3.489999999999970e+00	3.493419e+00
3.499999999999969e+00	3.503381e+00
3.509999999999969e+00	3.513342e+00
3.519999999999969e+00	3.523303e+00
3.529999999999969e+00	3.533264e+00
3.539999999999969e+00	3.543226e+00
3.549999999999968e+00	3.553187e+00
3.559999999999968e+00	3.563148e+00
3.569999999999968e+00	3.573109e+00
3.579999999999968e+00	3.583070e+00
3.589999999999967e+00	3.593030e+00
3.599999999999967e+00	3.602991e+00
3.609999999999967e+00	3.612952e+00
3.619999999999967e+00	3.622912e+00
3.629999999999967e+00	3.632872e+00
3.639999999999966e+00	3.642833e+00
3.649999999999966e+00	3.652793e+00
3.659999999999966e+00	3.662753e+00
3.669999999999966e+00	3.672713e+00
3.679999999999966e+00	3.682673e+00
3.689999999999965e+00	3.692633e+00
3.699999999999965e+00	3.702593e+00
3.709999999999965e+00	3.712552e+00
3.719999999999965e+00	3.722512e+00
3.729999999999964e+00	3.732471e+00
3.739999999999964e+00	3.742431e+00
3.749999999999964e+00	3.752390e+00
3.759999999999964e+00	3.762349e+00
3.769999999999964e+00	3.772308e+00
3.779999999999963e+00	3.782267e+00
3.789999999999963e+00	3.792226e+00
3.799999999999963e+00	3.802185e+00
3.809999999999963e+00	3.812143e+00
3.819999999999963e+00	3.822102e+00
3.829999999999962e+00	3.832061e+00
3.839999999999962e+00	3.842019e+00
3.849999999999962e+00	3.851977e+00
3.859999999999962e+00	3.861935e+00
3.869999999999961e+00	3.871893e+00
3.879999999999961e+00	3.881851e+00
3.889999999999961e+00	3.891809e+00
3.899999999999961e+00	3.901767e+00
3.909999999999961e+00	3.911725e+00
3.919999999999960e+00	3.921682e+00
3.929999999999960e+00	3.931640e+00
3.939999999999960e+00	3.941597e+00
3.949999999999960e+00	3.951554e+00
3.959999999999960e+00	3.961511e+00
3.969999999999959e+00	3.971468e+00
3.979999999999959e+00	3.981425e+00
3.989999999999959e+00	3.991382e+00
3.999999999999959e+00	4.001338e+00
4.009999999999959e+00	4.011295e+00
4.019999999999959e+00	4.021252e+00
4.029999999999959e+00	4.031208e+00
4.039999999999958e+00	4.041164e+00
4.049999999999958e+00	4.051120e+00
4.059999999999958e+00	4.061076e+00
4.069999999999958e+00	4.071032e+00
4.079999999999957e+00	4.080987e+00
4.089999999999957e+00	4.090943e+00
4.099999999999957e+00	4.100899e+00
4.109999999999957e+00	4.110854e+00
4.119999999999957e+00	4.120809e+00
4.129999999999956e+00	4.130764e+00
4.139999999999956e+00	4.140719e+00
4.149999999999956e+00	4.150674e+00
4.159999999999956e+00	4.160629e+00
4.169999999999956e+00	4.170583e+00
4.179999999999955e+00	4.180538e+00
4.189999999999955e+00	4.190492e+00
4.199999999999955e+00	4.200447e+00
4.209999999999955e+00	4.210401e+00
4.219999999999954e+00	4.220355e+00
4.229999999999954e+00	4.230308e+00
4.239999999999954e+00	4.240262e+00
4.249999999999954e+00	4.250216e+00
4.259999999999954e+00	4.260169e+00
4.269999999999953e+00	4.270122e+00
4.279999999999953e+00	4.280075e+00
4.289999999999953e+00	4.290028e+00
4.299999999999953e+00	4.299981e+00
4.309999999999953e+00	4.309934e+00
4.319999999999952e+00	4.319886e+00
4.329999999999952e+00	4.329838e+00
4.339999999999952e+00	4.339790e+00
4.349999999999952e+00	4.349742e+00
4.359999999999951e+00	4.359694e+00
4.369999999999951e+00	4.369646e+00
4.379999999999951e+00	4.379598e+00
