vout	I(Iout)
8.893999999999184e-001	5.261656e-010
8.894999999999184e-001	5.161361e-010
8.895999999999183e-001	5.061069e-010
8.896999999999183e-001	4.960780e-010
8.897999999999183e-001	4.860493e-010
8.898999999999183e-001	4.760209e-010
8.899999999999183e-001	4.659928e-010
8.900999999999183e-001	4.559649e-010
8.901999999999183e-001	4.459373e-010
8.902999999999183e-001	4.359100e-010
8.903999999999183e-001	4.258829e-010
8.904999999999183e-001	4.158561e-010
8.905999999999182e-001	4.058296e-010
8.906999999999182e-001	3.958033e-010
8.907999999999182e-001	3.857773e-010
8.908999999999182e-001	3.757515e-010
8.909999999999182e-001	3.657260e-010
8.910999999999182e-001	3.557008e-010
8.911999999999182e-001	3.456759e-010
8.912999999999182e-001	3.356512e-010
8.913999999999182e-001	3.256267e-010
8.914999999999181e-001	3.156026e-010
8.915999999999181e-001	3.055787e-010
8.916999999999181e-001	2.955550e-010
8.917999999999181e-001	2.855317e-010
8.918999999999181e-001	2.755086e-010
8.919999999999181e-001	2.654857e-010
8.920999999999181e-001	2.554631e-010
8.921999999999181e-001	2.454408e-010
8.922999999999181e-001	2.354187e-010
8.923999999999180e-001	2.253970e-010
8.924999999999180e-001	2.153754e-010
8.925999999999180e-001	2.053542e-010
8.926999999999180e-001	1.953332e-010
8.927999999999180e-001	1.853124e-010
8.928999999999180e-001	1.752919e-010
8.929999999999180e-001	1.652717e-010
8.930999999999180e-001	1.552518e-010
8.931999999999180e-001	1.452321e-010
8.932999999999179e-001	1.352127e-010
8.933999999999179e-001	1.251935e-010
8.934999999999179e-001	1.151746e-010
8.935999999999179e-001	1.051560e-010
8.936999999999179e-001	9.513759e-011
8.937999999999179e-001	8.511948e-011
8.938999999999179e-001	7.510163e-011
8.939999999999179e-001	6.508405e-011
8.940999999999179e-001	5.506673e-011
8.941999999999178e-001	4.504967e-011
8.942999999999178e-001	3.503287e-011
8.943999999999178e-001	2.501634e-011
8.944999999999178e-001	1.500007e-011
8.945999999999178e-001	4.984055e-012
8.946999999999178e-001	-5.031693e-012
8.947999999999178e-001	-1.504718e-011
8.948999999999178e-001	-2.506240e-011
8.949999999999178e-001	-3.507736e-011
8.950999999999177e-001	-4.509207e-011
8.951999999999177e-001	-5.510650e-011
8.952999999999177e-001	-6.512068e-011
8.953999999999177e-001	-7.513459e-011
8.954999999999177e-001	-8.514824e-011
8.955999999999177e-001	-9.516164e-011
8.956999999999177e-001	-1.051748e-010
8.957999999999177e-001	-1.151876e-010
8.958999999999177e-001	-1.252002e-010
8.959999999999176e-001	-1.352126e-010
8.960999999999176e-001	-1.452247e-010
8.961999999999176e-001	-1.552365e-010
8.962999999999176e-001	-1.652481e-010
8.963999999999176e-001	-1.752593e-010
8.964999999999176e-001	-1.852704e-010
8.965999999999176e-001	-1.952812e-010
8.966999999999176e-001	-2.052917e-010
8.967999999999176e-001	-2.153019e-010
8.968999999999175e-001	-2.253119e-010
8.969999999999175e-001	-2.353217e-010
8.970999999999175e-001	-2.453311e-010
8.971999999999175e-001	-2.553403e-010
8.972999999999175e-001	-2.653493e-010
8.973999999999175e-001	-2.753580e-010
8.974999999999175e-001	-2.853664e-010
8.975999999999175e-001	-2.953746e-010
8.976999999999175e-001	-3.053825e-010
8.977999999999174e-001	-3.153901e-010
8.978999999999174e-001	-3.253975e-010
8.979999999999174e-001	-3.354046e-010
8.980999999999174e-001	-3.454115e-010
8.981999999999174e-001	-3.554181e-010
8.982999999999174e-001	-3.654244e-010
8.983999999999174e-001	-3.754305e-010
8.984999999999174e-001	-3.854363e-010
8.985999999999174e-001	-3.954419e-010
8.986999999999173e-001	-4.054472e-010
8.987999999999173e-001	-4.154523e-010
8.988999999999173e-001	-4.254571e-010
8.989999999999173e-001	-4.354616e-010
8.990999999999173e-001	-4.454658e-010
8.991999999999173e-001	-4.554699e-010
8.992999999999173e-001	-4.654736e-010
8.993999999999173e-001	-4.754771e-010
8.994999999999173e-001	-4.854803e-010
8.995999999999172e-001	-4.954833e-010
8.996999999999172e-001	-5.054860e-010
8.997999999999172e-001	-5.154884e-010
8.998999999999172e-001	-5.254906e-010
8.999999999999172e-001	-5.354925e-010
9.000999999999172e-001	-5.454942e-010
9.001999999999172e-001	-5.554956e-010
9.002999999999172e-001	-5.654968e-010
9.003999999999172e-001	-5.754976e-010
9.004999999999171e-001	-5.854983e-010
9.005999999999171e-001	-5.954987e-010
9.006999999999171e-001	-6.054988e-010
9.007999999999171e-001	-6.154987e-010
9.008999999999171e-001	-6.254982e-010
9.009999999999171e-001	-6.354975e-010
9.010999999999171e-001	-6.454967e-010
9.011999999999171e-001	-6.554954e-010
9.012999999999171e-001	-6.654940e-010
9.013999999999171e-001	-6.754923e-010
9.014999999999170e-001	-6.854904e-010
9.015999999999170e-001	-6.954882e-010
9.016999999999170e-001	-7.054857e-010
9.017999999999170e-001	-7.154830e-010
9.018999999999170e-001	-7.254800e-010
9.019999999999170e-001	-7.354767e-010
9.020999999999170e-001	-7.454732e-010
9.021999999999170e-001	-7.554694e-010
9.022999999999170e-001	-7.654654e-010
9.023999999999169e-001	-7.754611e-010
9.024999999999169e-001	-7.854566e-010
9.025999999999169e-001	-7.954518e-010
9.026999999999169e-001	-8.054467e-010
9.027999999999169e-001	-8.154414e-010
9.028999999999169e-001	-8.254358e-010
9.029999999999169e-001	-8.354300e-010
9.030999999999169e-001	-8.454240e-010
9.031999999999169e-001	-8.554176e-010
9.032999999999168e-001	-8.654110e-010
9.033999999999168e-001	-8.754041e-010
9.034999999999168e-001	-8.853970e-010
9.035999999999168e-001	-8.953897e-010
9.036999999999168e-001	-9.053820e-010
9.037999999999168e-001	-9.153741e-010
9.038999999999168e-001	-9.253660e-010
9.039999999999168e-001	-9.353576e-010
9.040999999999168e-001	-9.453489e-010
9.041999999999167e-001	-9.553400e-010
9.042999999999167e-001	-9.653308e-010
9.043999999999167e-001	-9.753214e-010
9.044999999999167e-001	-9.853117e-010
9.045999999999167e-001	-9.953017e-010
9.046999999999167e-001	-1.005292e-009
9.047999999999167e-001	-1.015281e-009
9.048999999999167e-001	-1.025270e-009
9.049999999999167e-001	-1.035259e-009
9.050999999999166e-001	-1.045248e-009
9.051999999999166e-001	-1.055237e-009
9.052999999999166e-001	-1.065225e-009
9.053999999999166e-001	-1.075213e-009
9.054999999999166e-001	-1.085201e-009
9.055999999999166e-001	-1.095188e-009
9.056999999999166e-001	-1.105175e-009
9.057999999999166e-001	-1.115162e-009
9.058999999999166e-001	-1.125149e-009
9.059999999999165e-001	-1.135136e-009
9.060999999999165e-001	-1.145122e-009
9.061999999999165e-001	-1.155108e-009
9.062999999999165e-001	-1.165093e-009
9.063999999999165e-001	-1.175079e-009
9.064999999999165e-001	-1.185064e-009
9.065999999999165e-001	-1.195049e-009
9.066999999999165e-001	-1.205034e-009
9.067999999999165e-001	-1.215018e-009
9.068999999999164e-001	-1.225002e-009
9.069999999999164e-001	-1.234986e-009
9.070999999999164e-001	-1.244970e-009
9.071999999999164e-001	-1.254953e-009
9.072999999999164e-001	-1.264936e-009
9.073999999999164e-001	-1.274919e-009
9.074999999999164e-001	-1.284902e-009
9.075999999999164e-001	-1.294884e-009
9.076999999999164e-001	-1.304866e-009
9.077999999999163e-001	-1.314848e-009
9.078999999999163e-001	-1.324830e-009
9.079999999999163e-001	-1.334811e-009
9.080999999999163e-001	-1.344792e-009
9.081999999999163e-001	-1.354773e-009
9.082999999999163e-001	-1.364754e-009
9.083999999999163e-001	-1.374734e-009
9.084999999999163e-001	-1.384714e-009
9.085999999999163e-001	-1.394694e-009
9.086999999999162e-001	-1.404673e-009
9.087999999999162e-001	-1.414653e-009
9.088999999999162e-001	-1.424632e-009
9.089999999999162e-001	-1.434611e-009
9.090999999999162e-001	-1.444589e-009
9.091999999999162e-001	-1.454567e-009
9.092999999999162e-001	-1.464545e-009
9.093999999999162e-001	-1.474523e-009
9.094999999999162e-001	-1.484501e-009
9.095999999999161e-001	-1.494478e-009
9.096999999999161e-001	-1.504455e-009
9.097999999999161e-001	-1.514432e-009
9.098999999999161e-001	-1.524408e-009
9.099999999999161e-001	-1.534385e-009
9.100999999999161e-001	-1.544361e-009
9.101999999999161e-001	-1.554336e-009
9.102999999999161e-001	-1.564312e-009
9.103999999999161e-001	-1.574287e-009
9.104999999999160e-001	-1.584262e-009
9.105999999999160e-001	-1.594237e-009
9.106999999999160e-001	-1.604211e-009
9.107999999999160e-001	-1.614185e-009
9.108999999999160e-001	-1.624159e-009
9.109999999999160e-001	-1.634133e-009
9.110999999999160e-001	-1.644107e-009
9.111999999999160e-001	-1.654080e-009
9.112999999999160e-001	-1.664053e-009
9.113999999999159e-001	-1.674025e-009
9.114999999999159e-001	-1.683998e-009
9.115999999999159e-001	-1.693970e-009
9.116999999999159e-001	-1.703942e-009
9.117999999999159e-001	-1.713914e-009
9.118999999999159e-001	-1.723885e-009
9.119999999999159e-001	-1.733856e-009
9.120999999999159e-001	-1.743827e-009
9.121999999999159e-001	-1.753798e-009
9.122999999999158e-001	-1.763768e-009
9.123999999999158e-001	-1.773739e-009
9.124999999999158e-001	-1.783709e-009
9.125999999999158e-001	-1.793678e-009
9.126999999999158e-001	-1.803648e-009
9.127999999999158e-001	-1.813617e-009
9.128999999999158e-001	-1.823586e-009
9.129999999999158e-001	-1.833554e-009
9.130999999999158e-001	-1.843523e-009
9.131999999999158e-001	-1.853491e-009
9.132999999999157e-001	-1.863459e-009
9.133999999999157e-001	-1.873426e-009
9.134999999999157e-001	-1.883394e-009
9.135999999999157e-001	-1.893361e-009
9.136999999999157e-001	-1.903328e-009
9.137999999999157e-001	-1.913294e-009
9.138999999999157e-001	-1.923261e-009
9.139999999999157e-001	-1.933227e-009
9.140999999999157e-001	-1.943193e-009
9.141999999999156e-001	-1.953159e-009
9.142999999999156e-001	-1.963124e-009
9.143999999999156e-001	-1.973089e-009
9.144999999999156e-001	-1.983054e-009
9.145999999999156e-001	-1.993018e-009
9.146999999999156e-001	-2.002983e-009
9.147999999999156e-001	-2.012947e-009
9.148999999999156e-001	-2.022911e-009
9.149999999999156e-001	-2.032875e-009
9.150999999999155e-001	-2.042838e-009
9.151999999999155e-001	-2.052801e-009
9.152999999999155e-001	-2.062764e-009
9.153999999999155e-001	-2.072726e-009
9.154999999999155e-001	-2.082689e-009
9.155999999999155e-001	-2.092651e-009
9.156999999999155e-001	-2.102613e-009
9.157999999999155e-001	-2.112574e-009
9.158999999999155e-001	-2.122536e-009
9.159999999999154e-001	-2.132497e-009
9.160999999999154e-001	-2.142458e-009
9.161999999999154e-001	-2.152418e-009
9.162999999999154e-001	-2.162378e-009
9.163999999999154e-001	-2.172339e-009
9.164999999999154e-001	-2.182299e-009
9.165999999999154e-001	-2.192258e-009
9.166999999999154e-001	-2.202218e-009
9.167999999999154e-001	-2.212177e-009
9.168999999999153e-001	-2.222135e-009
9.169999999999153e-001	-2.232094e-009
9.170999999999153e-001	-2.242052e-009
9.171999999999153e-001	-2.252010e-009
9.172999999999153e-001	-2.261968e-009
9.173999999999153e-001	-2.271926e-009
9.174999999999153e-001	-2.281883e-009
9.175999999999153e-001	-2.291840e-009
9.176999999999153e-001	-2.301797e-009
9.177999999999152e-001	-2.311754e-009
9.178999999999152e-001	-2.321710e-009
9.179999999999152e-001	-2.331666e-009
9.180999999999152e-001	-2.341622e-009
9.181999999999152e-001	-2.351578e-009
9.182999999999152e-001	-2.361533e-009
9.183999999999152e-001	-2.371488e-009
9.184999999999152e-001	-2.381443e-009
9.185999999999152e-001	-2.391398e-009
9.186999999999151e-001	-2.401352e-009
9.187999999999151e-001	-2.411306e-009
9.188999999999151e-001	-2.421260e-009
9.189999999999151e-001	-2.431213e-009
9.190999999999151e-001	-2.441167e-009
9.191999999999151e-001	-2.451120e-009
9.192999999999151e-001	-2.461073e-009
9.193999999999151e-001	-2.471025e-009
9.194999999999151e-001	-2.480978e-009
9.195999999999150e-001	-2.490930e-009
9.196999999999150e-001	-2.500882e-009
9.197999999999150e-001	-2.510833e-009
9.198999999999150e-001	-2.520784e-009
9.199999999999150e-001	-2.530736e-009
9.200999999999150e-001	-2.540687e-009
9.201999999999150e-001	-2.550637e-009
9.202999999999150e-001	-2.560588e-009
9.203999999999150e-001	-2.570538e-009
9.204999999999149e-001	-2.580487e-009
9.205999999999149e-001	-2.590437e-009
9.206999999999149e-001	-2.600386e-009
9.207999999999149e-001	-2.610336e-009
9.208999999999149e-001	-2.620284e-009
9.209999999999149e-001	-2.630233e-009
9.210999999999149e-001	-2.640181e-009
9.211999999999149e-001	-2.650129e-009
9.212999999999149e-001	-2.660077e-009
9.213999999999148e-001	-2.670025e-009
9.214999999999148e-001	-2.679972e-009
9.215999999999148e-001	-2.689919e-009
9.216999999999148e-001	-2.699866e-009
9.217999999999148e-001	-2.709813e-009
9.218999999999148e-001	-2.719759e-009
9.219999999999148e-001	-2.729706e-009
9.220999999999148e-001	-2.739651e-009
9.221999999999148e-001	-2.749597e-009
9.222999999999147e-001	-2.759542e-009
9.223999999999147e-001	-2.769488e-009
9.224999999999147e-001	-2.779432e-009
9.225999999999147e-001	-2.789377e-009
9.226999999999147e-001	-2.799321e-009
9.227999999999147e-001	-2.809266e-009
9.228999999999147e-001	-2.819210e-009
9.229999999999147e-001	-2.829153e-009
9.230999999999147e-001	-2.839097e-009
9.231999999999146e-001	-2.849040e-009
9.232999999999146e-001	-2.858983e-009
9.233999999999146e-001	-2.868925e-009
9.234999999999146e-001	-2.878868e-009
9.235999999999146e-001	-2.888810e-009
9.236999999999146e-001	-2.898752e-009
9.237999999999146e-001	-2.908694e-009
9.238999999999146e-001	-2.918635e-009
9.239999999999146e-001	-2.928576e-009
9.240999999999146e-001	-2.938517e-009
9.241999999999145e-001	-2.948458e-009
9.242999999999145e-001	-2.958398e-009
9.243999999999145e-001	-2.968338e-009
9.244999999999145e-001	-2.978278e-009
9.245999999999145e-001	-2.988218e-009
9.246999999999145e-001	-2.998158e-009
9.247999999999145e-001	-3.008097e-009
9.248999999999145e-001	-3.018036e-009
9.249999999999145e-001	-3.027974e-009
9.250999999999144e-001	-3.037913e-009
9.251999999999144e-001	-3.047851e-009
9.252999999999144e-001	-3.057789e-009
9.253999999999144e-001	-3.067727e-009
9.254999999999144e-001	-3.077664e-009
9.255999999999144e-001	-3.087602e-009
9.256999999999144e-001	-3.097538e-009
9.257999999999144e-001	-3.107475e-009
9.258999999999144e-001	-3.117412e-009
9.259999999999143e-001	-3.127348e-009
9.260999999999143e-001	-3.137284e-009
9.261999999999143e-001	-3.147220e-009
9.262999999999143e-001	-3.157155e-009
9.263999999999143e-001	-3.167091e-009
9.264999999999143e-001	-3.177026e-009
9.265999999999143e-001	-3.186960e-009
9.266999999999143e-001	-3.196895e-009
9.267999999999143e-001	-3.206829e-009
9.268999999999142e-001	-3.216763e-009
9.269999999999142e-001	-3.226697e-009
9.270999999999142e-001	-3.236631e-009
9.271999999999142e-001	-3.246564e-009
9.272999999999142e-001	-3.256497e-009
9.273999999999142e-001	-3.266430e-009
9.274999999999142e-001	-3.276362e-009
9.275999999999142e-001	-3.286295e-009
9.276999999999142e-001	-3.296227e-009
9.277999999999141e-001	-3.306159e-009
9.278999999999141e-001	-3.316090e-009
9.279999999999141e-001	-3.326021e-009
9.280999999999141e-001	-3.335953e-009
9.281999999999141e-001	-3.345884e-009
9.282999999999141e-001	-3.355814e-009
9.283999999999141e-001	-3.365745e-009
9.284999999999141e-001	-3.375675e-009
9.285999999999141e-001	-3.385604e-009
9.286999999999140e-001	-3.395534e-009
9.287999999999140e-001	-3.405463e-009
9.288999999999140e-001	-3.415393e-009
9.289999999999140e-001	-3.425322e-009
9.290999999999140e-001	-3.435250e-009
9.291999999999140e-001	-3.445179e-009
9.292999999999140e-001	-3.455107e-009
9.293999999999140e-001	-3.465035e-009
9.294999999999140e-001	-3.474962e-009
9.295999999999139e-001	-3.484890e-009
9.296999999999139e-001	-3.494817e-009
9.297999999999139e-001	-3.504744e-009
9.298999999999139e-001	-3.514671e-009
9.299999999999139e-001	-3.524597e-009
9.300999999999139e-001	-3.534523e-009
9.301999999999139e-001	-3.544449e-009
9.302999999999139e-001	-3.554375e-009
9.303999999999139e-001	-3.564300e-009
9.304999999999138e-001	-3.574226e-009
9.305999999999138e-001	-3.584151e-009
9.306999999999138e-001	-3.594075e-009
9.307999999999138e-001	-3.604000e-009
9.308999999999138e-001	-3.613924e-009
9.309999999999138e-001	-3.623848e-009
9.310999999999138e-001	-3.633772e-009
9.311999999999138e-001	-3.643696e-009
9.312999999999138e-001	-3.653619e-009
9.313999999999137e-001	-3.663542e-009
9.314999999999137e-001	-3.673465e-009
9.315999999999137e-001	-3.683387e-009
9.316999999999137e-001	-3.693309e-009
9.317999999999137e-001	-3.703231e-009
9.318999999999137e-001	-3.713153e-009
9.319999999999137e-001	-3.723075e-009
9.320999999999137e-001	-3.732997e-009
9.321999999999137e-001	-3.742918e-009
9.322999999999136e-001	-3.752838e-009
9.323999999999136e-001	-3.762759e-009
9.324999999999136e-001	-3.772680e-009
9.325999999999136e-001	-3.782600e-009
9.326999999999136e-001	-3.792519e-009
9.327999999999136e-001	-3.802439e-009
9.328999999999136e-001	-3.812358e-009
9.329999999999136e-001	-3.822278e-009
9.330999999999136e-001	-3.832196e-009
9.331999999999135e-001	-3.842115e-009
9.332999999999135e-001	-3.852033e-009
9.333999999999135e-001	-3.861952e-009
9.334999999999135e-001	-3.871869e-009
9.335999999999135e-001	-3.881787e-009
9.336999999999135e-001	-3.891705e-009
9.337999999999135e-001	-3.901622e-009
9.338999999999135e-001	-3.911539e-009
9.339999999999135e-001	-3.921456e-009
9.340999999999134e-001	-3.931372e-009
9.341999999999134e-001	-3.941289e-009
9.342999999999134e-001	-3.951205e-009
9.343999999999134e-001	-3.961120e-009
9.344999999999134e-001	-3.971036e-009
9.345999999999134e-001	-3.980951e-009
9.346999999999134e-001	-3.990866e-009
9.347999999999134e-001	-4.000781e-009
9.348999999999134e-001	-4.010695e-009
9.349999999999133e-001	-4.020610e-009
9.350999999999133e-001	-4.030524e-009
9.351999999999133e-001	-4.040438e-009
9.352999999999133e-001	-4.050351e-009
9.353999999999133e-001	-4.060265e-009
9.354999999999133e-001	-4.070178e-009
9.355999999999133e-001	-4.080090e-009
9.356999999999133e-001	-4.090003e-009
9.357999999999133e-001	-4.099916e-009
9.358999999999133e-001	-4.109828e-009
9.359999999999132e-001	-4.119740e-009
9.360999999999132e-001	-4.129651e-009
9.361999999999132e-001	-4.139563e-009
9.362999999999132e-001	-4.149474e-009
9.363999999999132e-001	-4.159385e-009
9.364999999999132e-001	-4.169296e-009
9.365999999999132e-001	-4.179206e-009
9.366999999999132e-001	-4.189116e-009
9.367999999999132e-001	-4.199026e-009
9.368999999999131e-001	-4.208936e-009
9.369999999999131e-001	-4.218846e-009
9.370999999999131e-001	-4.228755e-009
9.371999999999131e-001	-4.238664e-009
9.372999999999131e-001	-4.248573e-009
9.373999999999131e-001	-4.258481e-009
9.374999999999131e-001	-4.268389e-009
9.375999999999131e-001	-4.278297e-009
9.376999999999131e-001	-4.288205e-009
9.377999999999130e-001	-4.298113e-009
9.378999999999130e-001	-4.308020e-009
9.379999999999130e-001	-4.317927e-009
9.380999999999130e-001	-4.327834e-009
9.381999999999130e-001	-4.337741e-009
9.382999999999130e-001	-4.347647e-009
9.383999999999130e-001	-4.357553e-009
9.384999999999130e-001	-4.367459e-009
9.385999999999130e-001	-4.377365e-009
9.386999999999129e-001	-4.387270e-009
9.387999999999129e-001	-4.397176e-009
9.388999999999129e-001	-4.407080e-009
9.389999999999129e-001	-4.416985e-009
9.390999999999129e-001	-4.426890e-009
9.391999999999129e-001	-4.436794e-009
9.392999999999129e-001	-4.446698e-009
9.393999999999129e-001	-4.456601e-009
9.394999999999129e-001	-4.466505e-009
9.395999999999128e-001	-4.476408e-009
9.396999999999128e-001	-4.486311e-009
9.397999999999128e-001	-4.496214e-009
9.398999999999128e-001	-4.506116e-009
9.399999999999128e-001	-4.516019e-009
9.400999999999128e-001	-4.525921e-009
9.401999999999128e-001	-4.535823e-009
9.402999999999128e-001	-4.545724e-009
9.403999999999128e-001	-4.555626e-009
9.404999999999127e-001	-4.565527e-009
9.405999999999127e-001	-4.575428e-009
9.406999999999127e-001	-4.585328e-009
9.407999999999127e-001	-4.595229e-009
9.408999999999127e-001	-4.605129e-009
9.409999999999127e-001	-4.615029e-009
9.410999999999127e-001	-4.624928e-009
9.411999999999127e-001	-4.634828e-009
9.412999999999127e-001	-4.644727e-009
9.413999999999126e-001	-4.654626e-009
9.414999999999126e-001	-4.664525e-009
9.415999999999126e-001	-4.674423e-009
9.416999999999126e-001	-4.684321e-009
9.417999999999126e-001	-4.694219e-009
9.418999999999126e-001	-4.704117e-009
9.419999999999126e-001	-4.714015e-009
9.420999999999126e-001	-4.723912e-009
9.421999999999126e-001	-4.733809e-009
9.422999999999125e-001	-4.743706e-009
9.423999999999125e-001	-4.753602e-009
9.424999999999125e-001	-4.763499e-009
9.425999999999125e-001	-4.773395e-009
9.426999999999125e-001	-4.783291e-009
9.427999999999125e-001	-4.793186e-009
9.428999999999125e-001	-4.803082e-009
9.429999999999125e-001	-4.812977e-009
9.430999999999125e-001	-4.822872e-009
9.431999999999124e-001	-4.832767e-009
9.432999999999124e-001	-4.842661e-009
9.433999999999124e-001	-4.852555e-009
9.434999999999124e-001	-4.862449e-009
9.435999999999124e-001	-4.872343e-009
9.436999999999124e-001	-4.882236e-009
9.437999999999124e-001	-4.892130e-009
9.438999999999124e-001	-4.902023e-009
9.439999999999124e-001	-4.911915e-009
9.440999999999123e-001	-4.921808e-009
9.441999999999123e-001	-4.931700e-009
9.442999999999123e-001	-4.941592e-009
9.443999999999123e-001	-4.951484e-009
9.444999999999123e-001	-4.961376e-009
9.445999999999123e-001	-4.971267e-009
9.446999999999123e-001	-4.981158e-009
9.447999999999123e-001	-4.991049e-009
9.448999999999123e-001	-5.000940e-009
9.449999999999122e-001	-5.010830e-009
9.450999999999122e-001	-5.020720e-009
9.451999999999122e-001	-5.030610e-009
9.452999999999122e-001	-5.040500e-009
9.453999999999122e-001	-5.050389e-009
9.454999999999122e-001	-5.060278e-009
9.455999999999122e-001	-5.070167e-009
9.456999999999122e-001	-5.080056e-009
9.457999999999122e-001	-5.089945e-009
9.458999999999121e-001	-5.099833e-009
9.459999999999121e-001	-5.109721e-009
9.460999999999121e-001	-5.119609e-009
9.461999999999121e-001	-5.129496e-009
9.462999999999121e-001	-5.139384e-009
9.463999999999121e-001	-5.149271e-009
9.464999999999121e-001	-5.159158e-009
9.465999999999121e-001	-5.169044e-009
9.466999999999121e-001	-5.178931e-009
9.467999999999121e-001	-5.188817e-009
9.468999999999120e-001	-5.198703e-009
9.469999999999120e-001	-5.208589e-009
9.470999999999120e-001	-5.218474e-009
9.471999999999120e-001	-5.228359e-009
9.472999999999120e-001	-5.238244e-009
9.473999999999120e-001	-5.248129e-009
9.474999999999120e-001	-5.258014e-009
9.475999999999120e-001	-5.267898e-009
9.476999999999120e-001	-5.277782e-009
9.477999999999119e-001	-5.287665e-009
9.478999999999119e-001	-5.297549e-009
9.479999999999119e-001	-5.307433e-009
9.480999999999119e-001	-5.317315e-009
9.481999999999119e-001	-5.327198e-009
9.482999999999119e-001	-5.337081e-009
9.483999999999119e-001	-5.346963e-009
9.484999999999119e-001	-5.356846e-009
9.485999999999119e-001	-5.366728e-009
9.486999999999118e-001	-5.376609e-009
9.487999999999118e-001	-5.386491e-009
9.488999999999118e-001	-5.396372e-009
9.489999999999118e-001	-5.406253e-009
9.490999999999118e-001	-5.416134e-009
9.491999999999118e-001	-5.426014e-009
9.492999999999118e-001	-5.435894e-009
9.493999999999118e-001	-5.445774e-009
9.494999999999118e-001	-5.455654e-009
9.495999999999117e-001	-5.465534e-009
9.496999999999117e-001	-5.475413e-009
9.497999999999117e-001	-5.485292e-009
9.498999999999117e-001	-5.495171e-009
9.499999999999117e-001	-5.505050e-009
9.500999999999117e-001	-5.514928e-009
9.501999999999117e-001	-5.524806e-009
9.502999999999117e-001	-5.534684e-009
9.503999999999117e-001	-5.544562e-009
9.504999999999116e-001	-5.554440e-009
9.505999999999116e-001	-5.564317e-009
9.506999999999116e-001	-5.574194e-009
9.507999999999116e-001	-5.584071e-009
9.508999999999116e-001	-5.593947e-009
9.509999999999116e-001	-5.603823e-009
9.510999999999116e-001	-5.613699e-009
9.511999999999116e-001	-5.623575e-009
9.512999999999116e-001	-5.633451e-009
9.513999999999115e-001	-5.643326e-009
9.514999999999115e-001	-5.653201e-009
9.515999999999115e-001	-5.663076e-009
9.516999999999115e-001	-5.672951e-009
9.517999999999115e-001	-5.682825e-009
9.518999999999115e-001	-5.692699e-009
9.519999999999115e-001	-5.702573e-009
9.520999999999115e-001	-5.712447e-009
9.521999999999115e-001	-5.722320e-009
9.522999999999114e-001	-5.732194e-009
9.523999999999114e-001	-5.742067e-009
9.524999999999114e-001	-5.751939e-009
9.525999999999114e-001	-5.761812e-009
9.526999999999114e-001	-5.771684e-009
9.527999999999114e-001	-5.781557e-009
9.528999999999114e-001	-5.791428e-009
9.529999999999114e-001	-5.801300e-009
9.530999999999114e-001	-5.811171e-009
9.531999999999113e-001	-5.821042e-009
9.532999999999113e-001	-5.830914e-009
9.533999999999113e-001	-5.840784e-009
9.534999999999113e-001	-5.850655e-009
9.535999999999113e-001	-5.860525e-009
9.536999999999113e-001	-5.870395e-009
9.537999999999113e-001	-5.880265e-009
9.538999999999113e-001	-5.890134e-009
9.539999999999113e-001	-5.900003e-009
9.540999999999112e-001	-5.909873e-009
9.541999999999112e-001	-5.919741e-009
9.542999999999112e-001	-5.929610e-009
9.543999999999112e-001	-5.939478e-009
9.544999999999112e-001	-5.949346e-009
9.545999999999112e-001	-5.959214e-009
9.546999999999112e-001	-5.969082e-009
9.547999999999112e-001	-5.978949e-009
9.548999999999112e-001	-5.988817e-009
9.549999999999111e-001	-5.998683e-009
9.550999999999111e-001	-6.008550e-009
9.551999999999111e-001	-6.018417e-009
9.552999999999111e-001	-6.028283e-009
9.553999999999111e-001	-6.038149e-009
9.554999999999111e-001	-6.048015e-009
9.555999999999111e-001	-6.057880e-009
9.556999999999111e-001	-6.067746e-009
9.557999999999111e-001	-6.077611e-009
9.558999999999110e-001	-6.087476e-009
9.559999999999110e-001	-6.097340e-009
9.560999999999110e-001	-6.107205e-009
9.561999999999110e-001	-6.117069e-009
9.562999999999110e-001	-6.126933e-009
9.563999999999110e-001	-6.136797e-009
9.564999999999110e-001	-6.146661e-009
9.565999999999110e-001	-6.156524e-009
9.566999999999110e-001	-6.166387e-009
9.567999999999109e-001	-6.176249e-009
9.568999999999109e-001	-6.186112e-009
9.569999999999109e-001	-6.195974e-009
9.570999999999109e-001	-6.205836e-009
9.571999999999109e-001	-6.215698e-009
9.572999999999109e-001	-6.225560e-009
9.573999999999109e-001	-6.235422e-009
9.574999999999109e-001	-6.245283e-009
9.575999999999109e-001	-6.255144e-009
9.576999999999108e-001	-6.265004e-009
9.577999999999108e-001	-6.274865e-009
9.578999999999108e-001	-6.284725e-009
9.579999999999108e-001	-6.294585e-009
9.580999999999108e-001	-6.304445e-009
9.581999999999108e-001	-6.314305e-009
9.582999999999108e-001	-6.324164e-009
9.583999999999108e-001	-6.334023e-009
9.584999999999108e-001	-6.343882e-009
9.585999999999108e-001	-6.353741e-009
9.586999999999107e-001	-6.363599e-009
9.587999999999107e-001	-6.373457e-009
9.588999999999107e-001	-6.383315e-009
9.589999999999107e-001	-6.393173e-009
9.590999999999107e-001	-6.403030e-009
9.591999999999107e-001	-6.412888e-009
9.592999999999107e-001	-6.422745e-009
9.593999999999107e-001	-6.432602e-009
9.594999999999107e-001	-6.442458e-009
