vin	Ix(U1:SOURCE)
2.959999999999981e+00	1.135824e-04
2.969999999999981e+00	1.132280e-04
2.979999999999980e+00	1.128714e-04
2.989999999999980e+00	1.125128e-04
2.999999999999980e+00	1.121521e-04
3.009999999999980e+00	1.117893e-04
3.019999999999980e+00	1.114245e-04
3.029999999999979e+00	1.110576e-04
3.039999999999979e+00	1.106885e-04
3.049999999999979e+00	1.103174e-04
3.059999999999979e+00	1.099443e-04
3.069999999999979e+00	1.095690e-04
3.079999999999978e+00	1.091917e-04
3.089999999999978e+00	1.088123e-04
3.099999999999978e+00	1.084309e-04
3.109999999999978e+00	1.080473e-04
3.119999999999977e+00	1.076617e-04
3.129999999999977e+00	1.072741e-04
3.139999999999977e+00	1.068844e-04
3.149999999999977e+00	1.064926e-04
3.159999999999977e+00	1.060987e-04
3.169999999999976e+00	1.057028e-04
3.179999999999976e+00	1.053049e-04
3.189999999999976e+00	1.049048e-04
3.199999999999976e+00	1.045028e-04
3.209999999999976e+00	1.040986e-04
3.219999999999975e+00	1.036924e-04
3.229999999999975e+00	1.032842e-04
3.239999999999975e+00	1.028739e-04
3.249999999999975e+00	1.024616e-04
3.259999999999974e+00	1.020472e-04
3.269999999999974e+00	1.016308e-04
3.279999999999974e+00	1.012123e-04
3.289999999999974e+00	1.007918e-04
3.299999999999974e+00	1.003693e-04
3.309999999999973e+00	9.994467e-05
3.319999999999973e+00	9.951804e-05
3.329999999999973e+00	9.908937e-05
3.339999999999973e+00	9.865867e-05
3.349999999999973e+00	9.822594e-05
3.359999999999972e+00	9.779117e-05
3.369999999999972e+00	9.735437e-05
3.379999999999972e+00	9.691554e-05
3.389999999999972e+00	9.647469e-05
3.399999999999971e+00	9.603181e-05
3.409999999999971e+00	9.558690e-05
3.419999999999971e+00	9.513997e-05
3.429999999999971e+00	9.469102e-05
3.439999999999971e+00	9.424005e-05
3.449999999999970e+00	9.378706e-05
3.459999999999970e+00	9.333205e-05
3.469999999999970e+00	9.287502e-05
3.479999999999970e+00	9.241598e-05
3.489999999999970e+00	9.195492e-05
3.499999999999969e+00	9.149186e-05
3.509999999999969e+00	9.102678e-05
3.519999999999969e+00	9.055969e-05
3.529999999999969e+00	9.009059e-05
3.539999999999969e+00	8.961949e-05
3.549999999999968e+00	8.914638e-05
3.559999999999968e+00	8.867127e-05
3.569999999999968e+00	8.819416e-05
3.579999999999968e+00	8.771504e-05
3.589999999999967e+00	8.723393e-05
3.599999999999967e+00	8.675081e-05
3.609999999999967e+00	8.626570e-05
3.619999999999967e+00	8.577860e-05
3.629999999999967e+00	8.528950e-05
3.639999999999966e+00	8.479841e-05
3.649999999999966e+00	8.430533e-05
3.659999999999966e+00	8.381026e-05
3.669999999999966e+00	8.331320e-05
3.679999999999966e+00	8.281415e-05
3.689999999999965e+00	8.231312e-05
3.699999999999965e+00	8.181010e-05
3.709999999999965e+00	8.130510e-05
3.719999999999965e+00	8.079812e-05
3.729999999999964e+00	8.028915e-05
3.739999999999964e+00	7.977821e-05
3.749999999999964e+00	7.926529e-05
3.759999999999964e+00	7.875040e-05
3.769999999999964e+00	7.823353e-05
3.779999999999963e+00	7.771469e-05
3.789999999999963e+00	7.719387e-05
3.799999999999963e+00	7.667109e-05
3.809999999999963e+00	7.614633e-05
3.819999999999963e+00	7.561961e-05
3.829999999999962e+00	7.509092e-05
3.839999999999962e+00	7.456027e-05
3.849999999999962e+00	7.402764e-05
3.859999999999962e+00	7.349307e-05
3.869999999999961e+00	7.295652e-05
3.879999999999961e+00	7.241802e-05
3.889999999999961e+00	7.187756e-05
3.899999999999961e+00	7.133513e-05
3.909999999999961e+00	7.079076e-05
3.919999999999960e+00	7.024443e-05
3.929999999999960e+00	6.969614e-05
3.939999999999960e+00	6.914591e-05
3.949999999999960e+00	6.859372e-05
3.959999999999960e+00	6.803958e-05
3.969999999999959e+00	6.748350e-05
3.979999999999959e+00	6.692547e-05
3.989999999999959e+00	6.636549e-05
3.999999999999959e+00	6.580356e-05
4.009999999999959e+00	6.523970e-05
4.019999999999959e+00	6.467389e-05
4.029999999999959e+00	6.410614e-05
4.039999999999958e+00	6.353646e-05
4.049999999999958e+00	6.296483e-05
4.059999999999958e+00	6.239126e-05
4.069999999999958e+00	6.181576e-05
4.079999999999957e+00	6.123834e-05
4.089999999999957e+00	6.065897e-05
4.099999999999957e+00	6.007767e-05
4.109999999999957e+00	5.949444e-05
4.119999999999957e+00	5.890929e-05
4.129999999999956e+00	5.832220e-05
4.139999999999956e+00	5.773319e-05
4.149999999999956e+00	5.714225e-05
4.159999999999956e+00	5.654939e-05
4.169999999999956e+00	5.595460e-05
4.179999999999955e+00	5.535789e-05
4.189999999999955e+00	5.475926e-05
4.199999999999955e+00	5.415872e-05
4.209999999999955e+00	5.355625e-05
4.219999999999954e+00	5.295187e-05
4.229999999999954e+00	5.234557e-05
4.239999999999954e+00	5.173736e-05
4.249999999999954e+00	5.112723e-05
4.259999999999954e+00	5.051519e-05
4.269999999999953e+00	4.990124e-05
4.279999999999953e+00	4.928538e-05
4.289999999999953e+00	4.866761e-05
4.299999999999953e+00	4.804794e-05
4.309999999999953e+00	4.742635e-05
4.319999999999952e+00	4.680287e-05
4.329999999999952e+00	4.617748e-05
4.339999999999952e+00	4.555018e-05
4.349999999999952e+00	4.492099e-05
4.359999999999951e+00	4.428989e-05
4.369999999999951e+00	4.365690e-05
4.379999999999951e+00	4.302200e-05
4.389999999999951e+00	4.238521e-05
4.399999999999951e+00	4.174653e-05
4.409999999999950e+00	4.110595e-05
4.419999999999950e+00	4.046348e-05
4.429999999999950e+00	3.981911e-05
4.439999999999950e+00	3.917286e-05
4.449999999999950e+00	3.852471e-05
4.459999999999949e+00	3.787468e-05
