Freq.	V(v1)	V(vb)	V(vout)
1.94984459975802e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.38622598882500e+000dB,-5.52663148404714e+001°)
1.99526231496885e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.51496703931685e+000dB,-5.59570467745869e+001°)
2.04173794466950e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.64585519924377e+000dB,-5.66448804114599e+001°)
2.08929613085401e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.77886327715273e+000dB,-5.73295715214020e+001°)
2.13796208950220e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-4.91396259679001e+000dB,-5.80108869523781e+001°)
2.18776162394952e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.05112311004849e+000dB,-5.86886050514203e+001°)
2.23872113856831e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.19031351252373e+000dB,-5.93625160288170e+001°)
2.29086765276774e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.33150136092302e+000dB,-6.00324222649752e+001°)
2.34422881531989e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.47465319159081e+000dB,-6.06981385603292e+001°)
2.39883291901946e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.61973463944132e+000dB,-6.13594923291135e+001°)
2.45470891568500e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.76671055662182e+000dB,-6.20163237382295e+001°)
2.51188643150954e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-5.91554513026941e+000dB,-6.26684857928082e+001°)
2.57039578276883e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.06620199876689e+000dB,-6.33158443704041e+001°)
2.63026799189534e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.21864436595058e+000dB,-6.39582782060449e+001°)
2.69153480392688e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.37283511277248e+000dB,-6.45956788306095e+001°)
2.75422870333813e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.52873690597100e+000dB,-6.52279504652095e+001°)
2.81838293126441e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.68631230335686e+000dB,-6.58550098744078e+001°)
2.88403150312656e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-6.84552385537390e+000dB,-6.64767861812295e+001°)
2.95120922666634e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.00633420264693e+000dB,-6.70932206469939e+001°)
3.01995172040197e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.16870616928005e+000dB,-6.77042664190410e+001°)
3.09029543251354e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.33260285171869e+000dB,-6.83098882494269e+001°)
3.16227766016833e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.49798770303593e+000dB,-6.89100621876378e+001°)
3.23593656929623e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.66482461254885e+000dB,-6.95047752503143e+001°)
3.31131121482586e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-7.83307798071245e+000dB,-7.00940250708969e+001°)
3.38844156139197e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.00271278927771e+000dB,-7.06778195319962e+001°)
3.46736850452526e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.17369466673575e+000dB,-7.12561763831703e+001°)
3.54813389233570e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.34598994910216e+000dB,-7.18291228466492e+001°)
3.63078054770096e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.51956573612416e+000dB,-7.23966952133958e+001°)
3.71535229097167e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.69438994301804e+000dB,-7.29589384317269e+001°)
3.80189396320555e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.87043134786621e+000dB,-7.35159056905527e+001°)
3.89045144994275e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.04765963482088e+000dB,-7.40676579991135e+001°)
3.98107170553491e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.22604543327688e+000dB,-7.46142637649209e+001°)
4.07380277804107e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.40556035318721e+000dB,-7.51557983714305e+001°)
4.16869383470329e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.58617701670436e+000dB,-7.56923437568015e+001°)
4.26579518801586e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.76786908633616e+000dB,-7.62239879949236e+001°)
4.36515832240159e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.95061128980849e+000dB,-7.67508248797286e+001°)
4.46683592150956e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.01343794418283e+001dB,-7.72729535136417e+001°)
4.57088189614868e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.03191504629398e+001dB,-7.77904779008733e+001°)
4.67735141287191e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.05049023956626e+001dB,-7.83035065461069e+001°)
4.78630092322631e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.06916144180976e+001dB,-7.88121520590016e+001°)
4.89778819368439e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.08792668551777e+001dB,-7.93165307647967e+001°)
5.01187233627264e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.10678411877363e+001dB,-7.98167623211888e+001°)
5.12861383991357e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.12573200595525e+001dB,-8.03129693415370e+001°)
5.24807460249764e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.14476872825274e+001dB,-8.08052770243574e+001°)
5.37031796370244e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.16389278401311e+001dB,-8.12938127889675e+001°)
5.49540873857616e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.18310278892495e+001dB,-8.17787059170674e+001°)
5.62341325190340e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.20239747605482e+001dB,-8.22600871999659e+001°)
5.75439937337148e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.22177569574574e+001dB,-8.27380885910976e+001°)
5.88843655355580e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.24123641538668e+001dB,-8.32128428634239e+001°)
6.02559586074348e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.26077871906089e+001dB,-8.36844832712623e+001°)
6.16595001861472e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.28040180707919e+001dB,-8.41531432160536e+001°)
6.30957344480183e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.30010499540312e+001dB,-8.46189559155489e+001°)
6.45654229034645e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.31988771496121e+001dB,-8.50820540758746e+001°)
6.60693448007586e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.33974951086043e+001dB,-8.55425695659285e+001°)
6.76082975391971e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.35969004149313e+001dB,-8.60006330935523e+001°)
6.91830970918925e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.37970907753863e+001dB,-8.64563738829344e+001°)
7.07945784384127e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.39980650085682e+001dB,-8.69099193527085e+001°)
7.24435960074979e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.41998230327010e+001dB,-8.73613947942399e+001°)
7.41310241300906e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.44023658522822e+001dB,-8.78109230496163e+001°)
7.58577575029172e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.46056955434933e+001dB,-8.82586241889061e+001°)
7.76247116628679e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.48098152382935e+001dB,-8.87046151862897e+001°)
7.94328234724269e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.50147291071008e+001dB,-8.91490095947287e+001°)
8.12830516164086e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.52204423399564e+001dB,-8.95919172189047e+001°)
8.31763771102658e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.54269611260522e+001dB,-9.00334437862301e+001°)
8.51138038202363e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.56342926314928e+001dB,-9.04736906158227e+001°)
8.70963589956067e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.58424449751507e+001dB,-9.09127542854231e+001°)
8.91250938133731e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.60514272024646e+001dB,-9.13507262963421e+001°)
9.12010839355895e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.62612492570222e+001dB,-9.17876927366320e+001°)
9.33254300796976e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.64719219497601e+001dB,-9.22237339428001e+001°)
9.54992586021420e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.66834569256094e+001dB,-9.26589241605119e+001°)
9.77237220955795e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.68958666274079e+001dB,-9.30933312048704e+001°)
9.99999999999984e+004	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.71091642569002e+001dB,-9.35270161210049e+001°)
1.02329299228074e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.73233637326439e+001dB,-9.39600328458623e+001°)
1.04712854805088e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.75384796446411e+001dB,-9.43924278722512e+001°)
1.07151930523759e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.77545272055192e+001dB,-9.48242399163661e+001°)
1.09647819614317e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.79715221980904e+001dB,-9.52554995901896e+001°)
1.12201845430195e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.81894809191263e+001dB,-9.56862290803538e+001°)
1.14815362149686e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.84084201191990e+001dB,-9.61164418352251e+001°)
1.17489755493951e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.86283569384526e+001dB,-9.65461422621604e+001°)
1.20226443461739e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.88493088381862e+001dB,-9.69753254370702e+001°)
1.23026877081236e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.90712935281551e+001dB,-9.74039768286003e+001°)
1.25892541179415e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.92943288895183e+001dB,-9.78320720394285e+001°)
1.28824955169311e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.95184328933917e+001dB,-9.82595765673318e+001°)
1.31825673855639e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.97436235149983e+001dB,-9.86864455888472e+001°)
1.34896288259163e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-1.99699186434448e+001dB,-9.91126237684852e+001°)
1.38038426460286e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.01973359871938e+001dB,-9.95380450965860e+001°)
1.41253754462273e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.04258929753446e+001dB,-9.99626327590143e+001°)
1.44543977074590e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.06556066548858e+001dB,-1.00386299041967e+002°)
1.47910838816818e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.08864935841312e+001dB,-1.00808945275221e+002°)
1.51356124843618e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.11185697226081e+001dB,-1.01230461817177e+002°)
1.54881661891246e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.13518503177216e+001dB,-1.01650728085025e+002°)
1.58489319246109e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.15863497885779e+001dB,-1.02069612633317e+002°)
1.62181009735890e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.18220816074126e+001dB,-1.02486973284135e+002°)
1.65958690743753e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.20590581791279e+001dB,-1.02902657311888e+002°)
1.69824365246172e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.22972907195069e+001dB,-1.03316501685597e+002°)
1.73780082874935e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.25367891327326e+001dB,-1.03728333371285e+002°)
1.77827941003889e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.27775618889003e+001dB,-1.04137969696787e+002°)
1.81970085860995e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.30196159022656e+001dB,-1.04545218780975e+002°)
1.86208713666284e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.32629564110261e+001dB,-1.04949880028969e+002°)
1.90546071796322e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.35075868594832e+001dB,-1.05351744694507e+002°)
1.94984459975801e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.37535087834693e+001dB,-1.05750596510106e+002°)
1.99526231496885e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.40007216999677e+001dB,-1.06146212385141e+002°)
2.04173794466949e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.42492230018746e+001dB,-1.06538363171396e+002°)
2.08929613085400e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.44990078588764e+001dB,-1.06926814494997e+002°)
2.13796208950220e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.47500691254225e+001dB,-1.07311327653033e+002°)
2.18776162394952e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.50023972567751e+001dB,-1.07691660572480e+002°)
2.23872113856830e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.52559802341045e+001dB,-1.08067568828371e+002°)
2.29086765276773e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.55108034995756e+001dB,-1.08438806717470e+002°)
2.34422881531988e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.57668499023378e+001dB,-1.08805128383029e+002°)
2.39883291901945e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.60240996562803e+001dB,-1.09166288985521e+002°)
2.45470891568499e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.62825303103594e+001dB,-1.09522045913614e+002°)
2.51188643150954e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.65421167322312e+001dB,-1.09872160029022e+002°)
2.57039578276882e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.68028311058422e+001dB,-1.10216396938286e+002°)
2.63026799189534e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.70646429435376e+001dB,-1.10554528284046e+002°)
2.69153480392687e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.73275191131445e+001dB,-1.10886333047866e+002°)
2.75422870333812e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.75914238803763e+001dB,-1.11211598856300e+002°)
2.81838293126440e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.78563189667855e+001dB,-1.11530123281573e+002°)
2.88403150312656e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.81221636233683e+001dB,-1.11841715127992e+002°)
2.95120922666633e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.83889147197931e+001dB,-1.12146195695090e+002°)
3.01995172040196e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.86565268490928e+001dB,-1.12443400008412e+002°)
3.09029543251354e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.89249524475268e+001dB,-1.12733178008910e+002°)
3.16227766016832e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.91941419291845e+001dB,-1.13015395692047e+002°)
3.23593656929623e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.94640438347663e+001dB,-1.13289936187934e+002°)
3.31131121482585e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-2.97346049938535e+001dB,-1.13556700774136e+002°)
3.38844156139197e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.00057706998511e+001dB,-1.13815609813215e+002°)
3.46736850452526e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.02774848966699e+001dB,-1.14066603607564e+002°)
3.54813389233569e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.05496903761066e+001dB,-1.14309643164662e+002°)
3.63078054770095e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.08223289847786e+001dB,-1.14544710866564e+002°)
3.71535229097166e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.10953418393806e+001dB,-1.14771811038114e+002°)
3.80189396320555e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.13686695489534e+001dB,-1.14990970409217e+002°)
3.89045144994274e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.16422524427894e+001dB,-1.15202238467282e+002°)
3.98107170553490e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.19160308025470e+001dB,-1.15405687696863e+002°)
4.07380277804106e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.21899450971076e+001dB,-1.15601413704422e+002°)
4.16869383470328e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.24639362186892e+001dB,-1.15789535227052e+002°)
4.26579518801585e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.27379457187159e+001dB,-1.15970194024982e+002°)
4.36515832240158e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.30119160419558e+001dB,-1.16143554658564e+002°)
4.46683592150955e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.32857907574533e+001dB,-1.16309804151438e+002°)
4.57088189614867e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.35595147848251e+001dB,-1.16469151542431e+002°)
4.67735141287190e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.38330346145308e+001dB,-1.16621827329644e+002°)
4.78630092322630e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.41062985207985e+001dB,-1.16768082811033e+002°)
4.89778819368438e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.43792567659573e+001dB,-1.16908189326540e+002°)
5.01187233627263e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.46518617950166e+001dB,-1.17042437407590e+002°)
5.12861383991356e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.49240684194317e+001dB,-1.17171135840417e+002°)
5.24807460249763e+005	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-3.51958339890998e+001dB,-1.17294610650259e+002°)
