v1	V(n002)	Ix(U2:SOURCE)	Ix(U3:SOURCE)	Ix(U4:DRAIN)
3.155999999999895e+00	3.903075e+00	4.684939e-08	4.766307e-10	4.637444e-08
3.156999999999895e+00	3.903089e+00	4.684936e-08	4.611652e-10	4.638987e-08
3.157999999999895e+00	3.903102e+00	4.684932e-08	4.461887e-10	4.640481e-08
3.158999999999895e+00	3.903115e+00	4.684929e-08	4.316863e-10	4.641928e-08
3.159999999999894e+00	3.903128e+00	4.684926e-08	4.176439e-10	4.643329e-08
3.160999999999894e+00	3.903140e+00	4.684922e-08	4.040473e-10	4.644685e-08
3.161999999999894e+00	3.903151e+00	4.684919e-08	3.908831e-10	4.645998e-08
3.162999999999894e+00	3.903162e+00	4.684916e-08	3.781380e-10	4.647270e-08
3.163999999999894e+00	3.903173e+00	4.684913e-08	3.657992e-10	4.648501e-08
3.164999999999894e+00	3.903184e+00	4.684911e-08	3.538543e-10	4.649693e-08
3.165999999999894e+00	3.903194e+00	4.684908e-08	3.422912e-10	4.650846e-08
3.166999999999894e+00	3.903204e+00	4.684905e-08	3.310980e-10	4.651963e-08
3.167999999999894e+00	3.903214e+00	4.684902e-08	3.202633e-10	4.653044e-08
3.168999999999893e+00	3.903223e+00	4.684900e-08	3.097760e-10	4.654090e-08
3.169999999999893e+00	3.903232e+00	4.684898e-08	2.996254e-10	4.655103e-08
3.170999999999893e+00	3.903241e+00	4.684895e-08	2.898010e-10	4.656083e-08
3.171999999999893e+00	3.903249e+00	4.684893e-08	2.802925e-10	4.657031e-08
3.172999999999893e+00	3.903257e+00	4.684891e-08	2.710902e-10	4.657949e-08
3.173999999999893e+00	3.903265e+00	4.684889e-08	2.621843e-10	4.658838e-08
3.174999999999893e+00	3.903273e+00	4.684887e-08	2.535657e-10	4.659698e-08
3.175999999999893e+00	3.903280e+00	4.684885e-08	2.452253e-10	4.660530e-08
3.176999999999893e+00	3.903287e+00	4.684883e-08	2.371544e-10	4.661335e-08
3.177999999999892e+00	3.903294e+00	4.684881e-08	2.293444e-10	4.662114e-08
3.178999999999892e+00	3.903301e+00	4.684879e-08	2.217871e-10	4.662868e-08
3.179999999999892e+00	3.903307e+00	4.684878e-08	2.144745e-10	4.663598e-08
3.180999999999892e+00	3.903313e+00	4.684876e-08	2.073989e-10	4.664303e-08
3.181999999999892e+00	3.903319e+00	4.684874e-08	2.005527e-10	4.664987e-08
3.182999999999892e+00	3.903325e+00	4.684873e-08	1.939287e-10	4.665647e-08
3.183999999999892e+00	3.903331e+00	4.684871e-08	1.875197e-10	4.666287e-08
3.184999999999892e+00	3.903336e+00	4.684870e-08	1.813190e-10	4.666905e-08
3.185999999999892e+00	3.903342e+00	4.684868e-08	1.753199e-10	4.667504e-08
3.186999999999891e+00	3.903347e+00	4.684867e-08	1.695158e-10	4.668083e-08
3.187999999999891e+00	3.903352e+00	4.684866e-08	1.639008e-10	4.668643e-08
3.188999999999891e+00	3.903356e+00	4.684864e-08	1.584685e-10	4.669185e-08
3.189999999999891e+00	3.903361e+00	4.684863e-08	1.532132e-10	4.669709e-08
3.190999999999891e+00	3.903366e+00	4.684862e-08	1.481293e-10	4.670217e-08
3.191999999999891e+00	3.903370e+00	4.684861e-08	1.432112e-10	4.670707e-08
3.192999999999891e+00	3.903374e+00	4.684860e-08	1.384535e-10	4.671182e-08
3.193999999999891e+00	3.903378e+00	4.684859e-08	1.338511e-10	4.671641e-08
3.194999999999891e+00	3.903382e+00	4.684858e-08	1.293991e-10	4.672085e-08
3.195999999999890e+00	3.903386e+00	4.684857e-08	1.250925e-10	4.672515e-08
3.196999999999890e+00	3.903389e+00	4.684856e-08	1.209267e-10	4.672930e-08
3.197999999999890e+00	3.903393e+00	4.684855e-08	1.168971e-10	4.673332e-08
3.198999999999890e+00	3.903396e+00	4.684854e-08	1.129993e-10	4.673721e-08
3.199999999999890e+00	3.903400e+00	4.684853e-08	1.092290e-10	4.674098e-08
3.200999999999890e+00	3.903403e+00	4.684852e-08	1.055822e-10	4.674461e-08
3.201999999999890e+00	3.903406e+00	4.684851e-08	1.020547e-10	4.674813e-08
3.202999999999890e+00	3.903409e+00	4.684851e-08	9.864287e-11	4.675153e-08
3.203999999999890e+00	3.903412e+00	4.684849e-08	9.534278e-11	4.675483e-08
3.204999999999889e+00	3.903415e+00	4.684849e-08	9.215086e-11	4.675801e-08
3.205999999999889e+00	3.903418e+00	4.684848e-08	8.906359e-11	4.676109e-08
3.206999999999889e+00	3.903420e+00	4.684847e-08	8.607756e-11	4.676407e-08
3.207999999999889e+00	3.903423e+00	4.684847e-08	8.318949e-11	4.676695e-08
3.208999999999889e+00	3.903425e+00	4.684846e-08	8.039618e-11	4.676974e-08
3.209999999999889e+00	3.903428e+00	4.684846e-08	7.769455e-11	4.677243e-08
3.210999999999889e+00	3.903430e+00	4.684845e-08	7.508160e-11	4.677504e-08
3.211999999999889e+00	3.903432e+00	4.684844e-08	7.255446e-11	4.677756e-08
3.212999999999889e+00	3.903434e+00	4.684844e-08	7.011030e-11	4.678000e-08
3.213999999999889e+00	3.903436e+00	4.684843e-08	6.774644e-11	4.678236e-08
3.214999999999888e+00	3.903438e+00	4.684843e-08	6.546025e-11	4.678464e-08
3.215999999999888e+00	3.903440e+00	4.684842e-08	6.324919e-11	4.678684e-08
3.216999999999888e+00	3.903442e+00	4.684842e-08	6.111080e-11	4.678898e-08
3.217999999999888e+00	3.903444e+00	4.684841e-08	5.904272e-11	4.679104e-08
3.218999999999888e+00	3.903446e+00	4.684841e-08	5.704263e-11	4.679304e-08
3.219999999999888e+00	3.903447e+00	4.684840e-08	5.510831e-11	4.679497e-08
3.220999999999888e+00	3.903449e+00	4.684840e-08	5.323762e-11	4.679683e-08
3.221999999999888e+00	3.903451e+00	4.684839e-08	5.142847e-11	4.679864e-08
3.222999999999888e+00	3.903452e+00	4.684839e-08	4.967884e-11	4.680038e-08
3.223999999999887e+00	3.903454e+00	4.684838e-08	4.798678e-11	4.680207e-08
3.224999999999887e+00	3.903455e+00	4.684838e-08	4.635041e-11	4.680371e-08
3.225999999999887e+00	3.903456e+00	4.684838e-08	4.476790e-11	4.680528e-08
3.226999999999887e+00	3.903458e+00	4.684837e-08	4.323748e-11	4.680681e-08
3.227999999999887e+00	3.903459e+00	4.684837e-08	4.175744e-11	4.680829e-08
3.228999999999887e+00	3.903461e+00	4.684837e-08	4.032613e-11	4.680972e-08
3.229999999999887e+00	3.903462e+00	4.684836e-08	3.894196e-11	4.681110e-08
3.230999999999887e+00	3.903463e+00	4.684836e-08	3.760337e-11	4.681243e-08
3.231999999999887e+00	3.903464e+00	4.684836e-08	3.630887e-11	4.681372e-08
3.232999999999886e+00	3.903465e+00	4.684836e-08	3.505700e-11	4.681497e-08
3.233999999999886e+00	3.903466e+00	4.684835e-08	3.384637e-11	4.681618e-08
3.234999999999886e+00	3.903467e+00	4.684835e-08	3.267563e-11	4.681735e-08
3.235999999999886e+00	3.903468e+00	4.684835e-08	3.154346e-11	4.681848e-08
3.236999999999886e+00	3.903469e+00	4.684835e-08	3.044859e-11	4.681957e-08
3.237999999999886e+00	3.903470e+00	4.684834e-08	2.938980e-11	4.682063e-08
3.238999999999886e+00	3.903471e+00	4.684834e-08	2.836589e-11	4.682165e-08
3.239999999999886e+00	3.903472e+00	4.684834e-08	2.737574e-11	4.682263e-08
3.240999999999886e+00	3.903473e+00	4.684833e-08	2.641821e-11	4.682359e-08
3.241999999999885e+00	3.903473e+00	4.684833e-08	2.549224e-11	4.682451e-08
3.242999999999885e+00	3.903474e+00	4.684833e-08	2.459680e-11	4.682541e-08
3.243999999999885e+00	3.903475e+00	4.684833e-08	2.373087e-11	4.682627e-08
3.244999999999885e+00	3.903476e+00	4.684833e-08	2.289348e-11	4.682711e-08
3.245999999999885e+00	3.903476e+00	4.684832e-08	2.208370e-11	4.682791e-08
3.246999999999885e+00	3.903477e+00	4.684832e-08	2.130061e-11	4.682870e-08
3.247999999999885e+00	3.903478e+00	4.684832e-08	2.054334e-11	4.682945e-08
3.248999999999885e+00	3.903478e+00	4.684832e-08	1.981104e-11	4.683018e-08
3.249999999999885e+00	3.903479e+00	4.684832e-08	1.910288e-11	4.683089e-08
3.250999999999884e+00	3.903480e+00	4.684832e-08	1.841807e-11	4.683157e-08
3.251999999999884e+00	3.903480e+00	4.684831e-08	1.775584e-11	4.683223e-08
3.252999999999884e+00	3.903481e+00	4.684831e-08	1.711544e-11	4.683287e-08
3.253999999999884e+00	3.903481e+00	4.684831e-08	1.649616e-11	4.683349e-08
3.254999999999884e+00	3.903482e+00	4.684831e-08	1.589730e-11	4.683409e-08
3.255999999999884e+00	3.903482e+00	4.684831e-08	1.531818e-11	4.683466e-08
3.256999999999884e+00	3.903483e+00	4.684831e-08	1.475817e-11	4.683522e-08
3.257999999999884e+00	3.903483e+00	4.684831e-08	1.421661e-11	4.683577e-08
3.258999999999884e+00	3.903484e+00	4.684830e-08	1.369292e-11	4.683629e-08
3.259999999999883e+00	3.903484e+00	4.684830e-08	1.318650e-11	4.683679e-08
3.260999999999883e+00	3.903485e+00	4.684830e-08	1.269677e-11	4.683728e-08
3.261999999999883e+00	3.903485e+00	4.684830e-08	1.222319e-11	4.683775e-08
3.262999999999883e+00	3.903486e+00	4.684830e-08	1.176524e-11	4.683821e-08
3.263999999999883e+00	3.903486e+00	4.684830e-08	1.132238e-11	4.683865e-08
3.264999999999883e+00	3.903486e+00	4.684830e-08	1.089412e-11	4.683908e-08
3.265999999999883e+00	3.903487e+00	4.684830e-08	1.047999e-11	4.683949e-08
3.266999999999883e+00	3.903487e+00	4.684830e-08	1.007952e-11	4.683989e-08
3.267999999999883e+00	3.903487e+00	4.684830e-08	9.692248e-12	4.684028e-08
3.268999999999882e+00	3.903488e+00	4.684830e-08	9.317749e-12	4.684065e-08
3.269999999999882e+00	3.903488e+00	4.684829e-08	8.955599e-12	4.684101e-08
3.270999999999882e+00	3.903488e+00	4.684829e-08	8.605392e-12	4.684136e-08
3.271999999999882e+00	3.903489e+00	4.684829e-08	8.266732e-12	4.684170e-08
3.272999999999882e+00	3.903489e+00	4.684829e-08	7.939239e-12	4.684203e-08
3.273999999999882e+00	3.903489e+00	4.684829e-08	7.622545e-12	4.684234e-08
3.274999999999882e+00	3.903489e+00	4.684829e-08	7.316293e-12	4.684265e-08
3.275999999999882e+00	3.903490e+00	4.684829e-08	7.020139e-12	4.684294e-08
3.276999999999882e+00	3.903490e+00	4.684829e-08	6.733751e-12	4.684323e-08
3.277999999999881e+00	3.903490e+00	4.684829e-08	6.456805e-12	4.684351e-08
3.278999999999881e+00	3.903491e+00	4.684829e-08	6.188990e-12	4.684377e-08
3.279999999999881e+00	3.903491e+00	4.684829e-08	5.930005e-12	4.684403e-08
3.280999999999881e+00	3.903491e+00	4.684829e-08	5.679559e-12	4.684428e-08
3.281999999999881e+00	3.903491e+00	4.684829e-08	5.437370e-12	4.684452e-08
3.282999999999881e+00	3.903491e+00	4.684829e-08	5.203165e-12	4.684476e-08
3.283999999999881e+00	3.903491e+00	4.684829e-08	4.976682e-12	4.684498e-08
3.284999999999881e+00	3.903492e+00	4.684829e-08	4.757665e-12	4.684520e-08
3.285999999999881e+00	3.903492e+00	4.684828e-08	4.545868e-12	4.684541e-08
3.286999999999880e+00	3.903492e+00	4.684828e-08	4.341054e-12	4.684562e-08
3.287999999999880e+00	3.903492e+00	4.684828e-08	4.142990e-12	4.684581e-08
3.288999999999880e+00	3.903492e+00	4.684828e-08	3.951455e-12	4.684600e-08
3.289999999999880e+00	3.903492e+00	4.684828e-08	3.766235e-12	4.684619e-08
3.290999999999880e+00	3.903493e+00	4.684828e-08	3.587119e-12	4.684637e-08
3.291999999999880e+00	3.903493e+00	4.684828e-08	3.413907e-12	4.684654e-08
3.292999999999880e+00	3.903493e+00	4.684828e-08	3.246404e-12	4.684671e-08
3.293999999999880e+00	3.903493e+00	4.684828e-08	3.084421e-12	4.684687e-08
3.294999999999880e+00	3.903493e+00	4.684828e-08	2.927777e-12	4.684703e-08
3.295999999999879e+00	3.903493e+00	4.684828e-08	2.776296e-12	4.684718e-08
3.296999999999879e+00	3.903494e+00	4.684828e-08	2.629807e-12	4.684732e-08
3.297999999999879e+00	3.903494e+00	4.684828e-08	2.488145e-12	4.684746e-08
3.298999999999879e+00	3.903494e+00	4.684828e-08	2.351151e-12	4.684760e-08
3.299999999999879e+00	3.903494e+00	4.684828e-08	2.218672e-12	4.684773e-08
3.300999999999879e+00	3.903494e+00	4.684828e-08	2.090558e-12	4.684786e-08
3.301999999999879e+00	3.903494e+00	4.684828e-08	1.966665e-12	4.684798e-08
3.302999999999879e+00	3.903494e+00	4.684828e-08	1.846854e-12	4.684810e-08
3.303999999999879e+00	3.903494e+00	4.684828e-08	1.730991e-12	4.684822e-08
3.304999999999878e+00	3.903494e+00	4.684828e-08	1.618945e-12	4.684833e-08
3.305999999999878e+00	3.903495e+00	4.684827e-08	1.510590e-12	4.684844e-08
3.306999999999878e+00	3.903495e+00	4.684827e-08	1.405805e-12	4.684854e-08
3.307999999999878e+00	3.903495e+00	4.684827e-08	1.304472e-12	4.684864e-08
3.308999999999878e+00	3.903495e+00	4.684827e-08	1.206477e-12	4.684874e-08
3.309999999999878e+00	3.903495e+00	4.684827e-08	1.111710e-12	4.684884e-08
3.310999999999878e+00	3.903495e+00	4.684827e-08	1.020065e-12	4.684893e-08
3.311999999999878e+00	3.903495e+00	4.684827e-08	9.314375e-13	4.684902e-08
3.312999999999878e+00	3.903495e+00	4.684827e-08	8.457296e-13	4.684910e-08
3.313999999999877e+00	3.903495e+00	4.684827e-08	7.628443e-13	4.684919e-08
3.314999999999877e+00	3.903495e+00	4.684827e-08	6.826888e-13	4.684927e-08
3.315999999999877e+00	3.903495e+00	4.684827e-08	6.051729e-13	4.684934e-08
3.316999999999877e+00	3.903495e+00	4.684827e-08	5.302097e-13	4.684942e-08
3.317999999999877e+00	3.903496e+00	4.684827e-08	4.577150e-13	4.684949e-08
3.318999999999877e+00	3.903496e+00	4.684827e-08	3.876074e-13	4.684956e-08
3.319999999999877e+00	3.903496e+00	4.684827e-08	3.198082e-13	4.684963e-08
3.320999999999877e+00	3.903496e+00	4.684827e-08	2.542413e-13	4.684969e-08
3.321999999999877e+00	3.903496e+00	4.684827e-08	1.908331e-13	4.684976e-08
3.322999999999876e+00	3.903496e+00	4.684827e-08	1.295124e-13	4.684982e-08
3.323999999999876e+00	3.903496e+00	4.684827e-08	7.021049e-14	4.684988e-08
3.324999999999876e+00	3.903496e+00	4.684827e-08	1.286076e-14	4.684993e-08
3.325999999999876e+00	3.903496e+00	4.684827e-08	-4.260114e-14	4.684999e-08
3.326999999999876e+00	3.903496e+00	4.684827e-08	-9.623741e-14	4.685004e-08
3.327999999999876e+00	3.903496e+00	4.684827e-08	-1.481083e-13	4.685009e-08
3.328999999999876e+00	3.903496e+00	4.684827e-08	-1.982718e-13	4.685014e-08
3.329999999999876e+00	3.903496e+00	4.684827e-08	-2.467844e-13	4.685019e-08
3.330999999999876e+00	3.903496e+00	4.684827e-08	-2.937004e-13	4.685024e-08
3.331999999999876e+00	3.903496e+00	4.684827e-08	-3.390724e-13	4.685029e-08
3.332999999999875e+00	3.903496e+00	4.684827e-08	-3.829514e-13	4.685033e-08
3.333999999999875e+00	3.903496e+00	4.684827e-08	-4.253864e-13	4.685037e-08
3.334999999999875e+00	3.903496e+00	4.684827e-08	-4.664252e-13	4.685041e-08
3.335999999999875e+00	3.903496e+00	4.684827e-08	-5.061136e-13	4.685045e-08
3.336999999999875e+00	3.903496e+00	4.684827e-08	-5.444962e-13	4.685049e-08
3.337999999999875e+00	3.903496e+00	4.684827e-08	-5.816160e-13	4.685053e-08
3.338999999999875e+00	3.903497e+00	4.684827e-08	-6.175147e-13	4.685056e-08
3.339999999999875e+00	3.903497e+00	4.684827e-08	-6.522323e-13	4.685060e-08
3.340999999999875e+00	3.903497e+00	4.684827e-08	-6.858080e-13	4.685063e-08
3.341999999999874e+00	3.903497e+00	4.684827e-08	-7.182792e-13	4.685066e-08
3.342999999999874e+00	3.903497e+00	4.684827e-08	-7.496823e-13	4.685069e-08
3.343999999999874e+00	3.903497e+00	4.684827e-08	-7.800526e-13	4.685073e-08
3.344999999999874e+00	3.903497e+00	4.684827e-08	-8.094239e-13	4.685075e-08
3.345999999999874e+00	3.903497e+00	4.684827e-08	-8.378294e-13	4.685078e-08
3.346999999999874e+00	3.903497e+00	4.684827e-08	-8.653007e-13	4.685081e-08
3.347999999999874e+00	3.903497e+00	4.684827e-08	-8.918686e-13	4.685084e-08
3.348999999999874e+00	3.903497e+00	4.684827e-08	-9.175629e-13	4.685086e-08
3.349999999999874e+00	3.903497e+00	4.684827e-08	-9.424123e-13	4.685089e-08
3.350999999999873e+00	3.903497e+00	4.684827e-08	-9.664447e-13	4.685091e-08
3.351999999999873e+00	3.903497e+00	4.684827e-08	-9.896870e-13	4.685094e-08
3.352999999999873e+00	3.903497e+00	4.684827e-08	-1.012165e-12	4.685096e-08
3.353999999999873e+00	3.903497e+00	4.684827e-08	-1.033904e-12	4.685098e-08
3.354999999999873e+00	3.903497e+00	4.684827e-08	-1.054929e-12	4.685100e-08
3.355999999999873e+00	3.903497e+00	4.684827e-08	-1.075262e-12	4.685102e-08
3.356999999999873e+00	3.903497e+00	4.684827e-08	-1.094927e-12	4.685104e-08
3.357999999999873e+00	3.903497e+00	4.684827e-08	-1.113946e-12	4.685106e-08
3.358999999999873e+00	3.903497e+00	4.684827e-08	-1.132339e-12	4.685108e-08
3.359999999999872e+00	3.903497e+00	4.684827e-08	-1.150128e-12	4.685110e-08
3.360999999999872e+00	3.903497e+00	4.684827e-08	-1.167333e-12	4.685111e-08
3.361999999999872e+00	3.903497e+00	4.684827e-08	-1.183972e-12	4.685113e-08
3.362999999999872e+00	3.903497e+00	4.684827e-08	-1.200064e-12	4.685115e-08
3.363999999999872e+00	3.903497e+00	4.684827e-08	-1.215628e-12	4.685116e-08
3.364999999999872e+00	3.903497e+00	4.684827e-08	-1.230680e-12	4.685117e-08
3.365999999999872e+00	3.903497e+00	4.684827e-08	-1.245238e-12	4.685119e-08
3.366999999999872e+00	3.903497e+00	4.684827e-08	-1.259317e-12	4.685120e-08
3.367999999999872e+00	3.903497e+00	4.684827e-08	-1.272934e-12	4.685122e-08
3.368999999999871e+00	3.903497e+00	4.684827e-08	-1.286104e-12	4.685123e-08
3.369999999999871e+00	3.903497e+00	4.684827e-08	-1.298841e-12	4.685124e-08
3.370999999999871e+00	3.903497e+00	4.684827e-08	-1.311159e-12	4.685126e-08
3.371999999999871e+00	3.903497e+00	4.684827e-08	-1.323073e-12	4.685127e-08
3.372999999999871e+00	3.903497e+00	4.684827e-08	-1.334596e-12	4.685128e-08
3.373999999999871e+00	3.903497e+00	4.684827e-08	-1.345740e-12	4.685129e-08
3.374999999999871e+00	3.903497e+00	4.684827e-08	-1.356518e-12	4.685130e-08
3.375999999999871e+00	3.903497e+00	4.684827e-08	-1.366942e-12	4.685131e-08
3.376999999999871e+00	3.903497e+00	4.684827e-08	-1.377024e-12	4.685132e-08
3.377999999999870e+00	3.903497e+00	4.684827e-08	-1.386775e-12	4.685133e-08
3.378999999999870e+00	3.903497e+00	4.684827e-08	-1.396206e-12	4.685134e-08
3.379999999999870e+00	3.903497e+00	4.684827e-08	-1.405327e-12	4.685135e-08
3.380999999999870e+00	3.903497e+00	4.684827e-08	-1.414149e-12	4.685136e-08
3.381999999999870e+00	3.903497e+00	4.684827e-08	-1.422681e-12	4.685137e-08
3.382999999999870e+00	3.903497e+00	4.684827e-08	-1.430933e-12	4.685138e-08
3.383999999999870e+00	3.903497e+00	4.684827e-08	-1.438915e-12	4.685138e-08
3.384999999999870e+00	3.903497e+00	4.684827e-08	-1.446634e-12	4.685139e-08
3.385999999999870e+00	3.903497e+00	4.684827e-08	-1.454100e-12	4.685140e-08
3.386999999999869e+00	3.903497e+00	4.684827e-08	-1.461320e-12	4.685140e-08
3.387999999999869e+00	3.903497e+00	4.684827e-08	-1.468304e-12	4.685141e-08
3.388999999999869e+00	3.903497e+00	4.684827e-08	-1.475059e-12	4.685142e-08
3.389999999999869e+00	3.903497e+00	4.684827e-08	-1.481592e-12	4.685143e-08
3.390999999999869e+00	3.903497e+00	4.684827e-08	-1.487911e-12	4.685143e-08
3.391999999999869e+00	3.903497e+00	4.684827e-08	-1.494022e-12	4.685144e-08
3.392999999999869e+00	3.903497e+00	4.684827e-08	-1.499933e-12	4.685144e-08
3.393999999999869e+00	3.903497e+00	4.684827e-08	-1.505650e-12	4.685145e-08
3.394999999999869e+00	3.903497e+00	4.684827e-08	-1.511179e-12	4.685145e-08
3.395999999999868e+00	3.903497e+00	4.684827e-08	-1.516527e-12	4.685146e-08
3.396999999999868e+00	3.903497e+00	4.684827e-08	-1.521699e-12	4.685146e-08
3.397999999999868e+00	3.903497e+00	4.684827e-08	-1.526702e-12	4.685147e-08
3.398999999999868e+00	3.903497e+00	4.684827e-08	-1.531541e-12	4.685148e-08
3.399999999999868e+00	3.903497e+00	4.684827e-08	-1.536221e-12	4.685148e-08
3.400999999999868e+00	3.903497e+00	4.684827e-08	-1.540748e-12	4.685148e-08
3.401999999999868e+00	3.903497e+00	4.684827e-08	-1.545126e-12	4.685149e-08
3.402999999999868e+00	3.903497e+00	4.684827e-08	-1.549361e-12	4.685149e-08
3.403999999999868e+00	3.903497e+00	4.684827e-08	-1.553456e-12	4.685150e-08
3.404999999999867e+00	3.903497e+00	4.684827e-08	-1.557418e-12	4.685150e-08
3.405999999999867e+00	3.903497e+00	4.684827e-08	-1.561249e-12	4.685150e-08
3.406999999999867e+00	3.903497e+00	4.684827e-08	-1.564955e-12	4.685151e-08
3.407999999999867e+00	3.903497e+00	4.684827e-08	-1.568540e-12	4.685151e-08
3.408999999999867e+00	3.903497e+00	4.684827e-08	-1.572007e-12	4.685151e-08
3.409999999999867e+00	3.903497e+00	4.684827e-08	-1.575360e-12	4.685152e-08
3.410999999999867e+00	3.903497e+00	4.684827e-08	-1.578603e-12	4.685152e-08
3.411999999999867e+00	3.903497e+00	4.684827e-08	-1.581740e-12	4.685153e-08
3.412999999999867e+00	3.903497e+00	4.684827e-08	-1.584775e-12	4.685153e-08
3.413999999999866e+00	3.903497e+00	4.684827e-08	-1.587710e-12	4.685153e-08
3.414999999999866e+00	3.903497e+00	4.684827e-08	-1.590548e-12	4.685153e-08
3.415999999999866e+00	3.903497e+00	4.684827e-08	-1.593294e-12	4.685154e-08
3.416999999999866e+00	3.903497e+00	4.684827e-08	-1.595950e-12	4.685154e-08
3.417999999999866e+00	3.903497e+00	4.684827e-08	-1.598518e-12	4.685154e-08
3.418999999999866e+00	3.903497e+00	4.684827e-08	-1.601003e-12	4.685154e-08
3.419999999999866e+00	3.903497e+00	4.684827e-08	-1.603406e-12	4.685155e-08
3.420999999999866e+00	3.903497e+00	4.684827e-08	-1.605730e-12	4.685155e-08
3.421999999999866e+00	3.903497e+00	4.684827e-08	-1.607978e-12	4.685155e-08
3.422999999999865e+00	3.903497e+00	4.684827e-08	-1.610153e-12	4.685155e-08
3.423999999999865e+00	3.903497e+00	4.684827e-08	-1.612256e-12	4.685156e-08
3.424999999999865e+00	3.903497e+00	4.684827e-08	-1.614291e-12	4.685156e-08
3.425999999999865e+00	3.903497e+00	4.684827e-08	-1.616259e-12	4.685156e-08
3.426999999999865e+00	3.903497e+00	4.684827e-08	-1.618162e-12	4.685156e-08
3.427999999999865e+00	3.903497e+00	4.684827e-08	-1.620003e-12	4.685156e-08
3.428999999999865e+00	3.903497e+00	4.684827e-08	-1.621784e-12	4.685156e-08
3.429999999999865e+00	3.903497e+00	4.684827e-08	-1.623506e-12	4.685157e-08
3.430999999999865e+00	3.903497e+00	4.684827e-08	-1.625172e-12	4.685157e-08
3.431999999999864e+00	3.903497e+00	4.684827e-08	-1.626784e-12	4.685157e-08
3.432999999999864e+00	3.903497e+00	4.684827e-08	-1.628343e-12	4.685157e-08
3.433999999999864e+00	3.903497e+00	4.684827e-08	-1.629851e-12	4.685157e-08
3.434999999999864e+00	3.903497e+00	4.684827e-08	-1.631309e-12	4.685158e-08
3.435999999999864e+00	3.903497e+00	4.684827e-08	-1.632720e-12	4.685158e-08
3.436999999999864e+00	3.903497e+00	4.684827e-08	-1.634084e-12	4.685158e-08
3.437999999999864e+00	3.903497e+00	4.684827e-08	-1.635404e-12	4.685158e-08
3.438999999999864e+00	3.903497e+00	4.684827e-08	-1.636680e-12	4.685158e-08
3.439999999999864e+00	3.903497e+00	4.684827e-08	-1.637915e-12	4.685158e-08
3.440999999999864e+00	3.903497e+00	4.684827e-08	-1.639110e-12	4.685158e-08
3.441999999999863e+00	3.903497e+00	4.684827e-08	-1.640265e-12	4.685158e-08
3.442999999999863e+00	3.903497e+00	4.684827e-08	-1.641383e-12	4.685159e-08
3.443999999999863e+00	3.903497e+00	4.684827e-08	-1.642464e-12	4.685159e-08
3.444999999999863e+00	3.903497e+00	4.684827e-08	-1.643509e-12	4.685159e-08
3.445999999999863e+00	3.903497e+00	4.684827e-08	-1.644521e-12	4.685159e-08
3.446999999999863e+00	3.903497e+00	4.684827e-08	-1.645499e-12	4.685159e-08
3.447999999999863e+00	3.903497e+00	4.684827e-08	-1.646445e-12	4.685159e-08
3.448999999999863e+00	3.903497e+00	4.684827e-08	-1.647361e-12	4.685159e-08
3.449999999999863e+00	3.903497e+00	4.684827e-08	-1.648246e-12	4.685159e-08
3.450999999999862e+00	3.903497e+00	4.684827e-08	-1.649103e-12	4.685159e-08
3.451999999999862e+00	3.903497e+00	4.684827e-08	-1.649931e-12	4.685159e-08
3.452999999999862e+00	3.903497e+00	4.684827e-08	-1.650733e-12	4.685159e-08
3.453999999999862e+00	3.903497e+00	4.684827e-08	-1.651508e-12	4.685160e-08
3.454999999999862e+00	3.903497e+00	4.684827e-08	-1.652258e-12	4.685160e-08
3.455999999999862e+00	3.903497e+00	4.684827e-08	-1.652983e-12	4.685160e-08
3.456999999999862e+00	3.903497e+00	4.684827e-08	-1.653684e-12	4.685160e-08
3.457999999999862e+00	3.903497e+00	4.684827e-08	-1.654363e-12	4.685160e-08
3.458999999999862e+00	3.903497e+00	4.684827e-08	-1.655020e-12	4.685160e-08
3.459999999999861e+00	3.903497e+00	4.684827e-08	-1.655655e-12	4.685160e-08
3.460999999999861e+00	3.903497e+00	4.684827e-08	-1.656269e-12	4.685160e-08
3.461999999999861e+00	3.903497e+00	4.684827e-08	-1.656863e-12	4.685160e-08
3.462999999999861e+00	3.903497e+00	4.684827e-08	-1.657438e-12	4.685160e-08
3.463999999999861e+00	3.903497e+00	4.684827e-08	-1.657994e-12	4.685160e-08
3.464999999999861e+00	3.903497e+00	4.684827e-08	-1.658532e-12	4.685160e-08
3.465999999999861e+00	3.903497e+00	4.684827e-08	-1.659052e-12	4.685160e-08
3.466999999999861e+00	3.903497e+00	4.684827e-08	-1.659555e-12	4.685160e-08
3.467999999999861e+00	3.903497e+00	4.684827e-08	-1.660042e-12	4.685160e-08
3.468999999999860e+00	3.903497e+00	4.684827e-08	-1.660513e-12	4.685160e-08
3.469999999999860e+00	3.903497e+00	4.684827e-08	-1.660968e-12	4.685160e-08
3.470999999999860e+00	3.903497e+00	4.684827e-08	-1.661409e-12	4.685160e-08
3.471999999999860e+00	3.903497e+00	4.684827e-08	-1.661835e-12	4.685160e-08
3.472999999999860e+00	3.903497e+00	4.684827e-08	-1.662248e-12	4.685161e-08
3.473999999999860e+00	3.903497e+00	4.684827e-08	-1.662646e-12	4.685161e-08
3.474999999999860e+00	3.903497e+00	4.684827e-08	-1.663032e-12	4.685161e-08
